Precio,Tipo de Propiedad,Exterior,Habitaciones,Baños,Provincia,Mostrar Dirección,Tiene Video,Tiene Plano,Tiene 360,Ascensor,Tamaño_robust,Distancia_robust
750.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.26666666666666666,-0.072921203879782
750.0,0.13068181818181818,0.17897727272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-1.1333333333333333,-0.5557904577760308
750.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.6333333333333333,-0.49391792115076116
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.4403409090909091,0.1,-0.24523791817612
750.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.9666666666666667,-0.5387075184055923
750.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.4403409090909091,-0.6666666666666666,-0.4919206620701378
700.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.4403409090909091,0.1,-0.21757375516578312
747.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.13068181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.5596590909090909,1.2333333333333334,0.5523908678515654
730.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.13068181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,1.3,0.9093478099204283
640.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.8,-0.2672077680629774
530.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.3,0.9608515972760786
750.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.9666666666666667,-0.48779865928672356
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.36666666666666664,0.6412901443763346
625.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.23333333333333334,1.140264955539738
700.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.6333333333333333,-0.5176300608739071
750.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.6333333333333333,-0.4757301150548715
650.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.8,-0.5308034718312103
720.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.36666666666666664,0.6581181145024382
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.36666666666666664,0.9346747548576952
699.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.23333333333333334,-0.27706657884392694
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.36666666666666664,0.9665884052736139
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.2,-0.022564778123638836
695.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.2,0.012408503224298569
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.13068181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.6333333333333333,0.25951619585887453
620.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.03333333333333333,-0.23928863580830562
500.0,0.13068181818181818,0.17897727272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-1.0333333333333334,-0.5457616674988579
550.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.7,-0.1136312932252547
750.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.43333333333333335,-0.5157177915413953
680.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.13333333333333333,-0.3618438525852819
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.23333333333333334,-0.012790957090800923
650.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.2,0.6726088665554717
720.0,0.8693181818181818,0.17897727272727273,0.1590909090909091,0.13068181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.3494318181818182,0.22727272727272727,0.5596590909090909,2.466666666666667,0.2482125593600272
600.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.3,0.4597095475358285
650.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.06666666666666667,0.9040359506634512
650.0,0.8693181818181818,0.17897727272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.2,-0.08817686366582031
700.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.4666666666666667,-0.05486088240605977
625.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.1,-0.08269502491261992
595.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.4666666666666667,-0.3853860128122045
650.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.13333333333333333,-0.13245652243198164
725.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.7727272727272727,0.5596590909090909,-0.3,-0.2508897364255437
750.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,1.2,0.6319412720840548
700.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-1.0666666666666667,-0.5193298558361398
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.0,0.7202881152460985
550.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.6333333333333333,0.1758437888429708
650.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.13333333333333333,-0.14091300236908924
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.2,-0.3413188284163223
725.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.36666666666666664,-0.4034888291599826
700.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.7,0.6734587640365881
650.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.6333333333333333,-0.05898288518947402
695.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,1.0333333333333334,-0.24999734407037152
750.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.13333333333333333,-0.32274856845393024
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.2,-0.2572214726598604
666.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.13068181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.36666666666666664,0.4780673331279414
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.13068181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.6333333333333333,0.6953861190493896
630.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.5,0.971900264530591
635.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.13333333333333333,0.03892530463512839
725.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.3153409090909091,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.3333333333333333,0.9467857939636032
750.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.4403409090909091,-0.8,-0.5419371288338344
690.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.2,-0.37769444060810164
700.0,0.13068181818181818,0.17897727272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.9666666666666667,-0.5342030617556757
730.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.4403409090909091,0.16666666666666666,0.2814435508716761
750.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.26666666666666666,-0.43242783839199395
750.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.36666666666666664,0.29380955922191887
690.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.8,-0.37437984043174793
675.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.13068181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.8333333333333334,0.7685622921735066
750.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.5,-0.025284450063211124
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.11931818181818182,0.7613636363636364,0.3153409090909091,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.8333333333333334,1.0815795344686547
600.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.8666666666666667,1.1051641895696331
720.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.5596590909090909,-0.5666666666666667,-0.22433044014065803
595.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.4403409090909091,-0.13333333333333333,0.6836150389359283
700.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.4666666666666667,-0.5311434308236569
500.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.4666666666666667,0.7893847804608569
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.13068181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,3.0,0.7508419296922308
625.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.13068181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.5596590909090909,1.0,0.7614231533321293
700.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.3153409090909091,0.3494318181818182,0.7727272727272727,0.4403409090909091,0.5333333333333333,1.287722168513423
550.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.13068181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,1.3666666666666667,1.3195933240552857
650.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.4666666666666667,1.0253588160928089
750.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.5596590909090909,-0.13333333333333333,-0.5394299312645412
720.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.5596590909090909,-0.4666666666666667,0.0773831656556428
624.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.3153409090909091,0.3494318181818182,0.7727272727272727,0.5596590909090909,-0.4666666666666667,0.4447088569941251
633.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.3153409090909091,0.3494318181818182,0.7727272727272727,0.5596590909090909,-0.4666666666666667,0.4447088569941251
640.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.5596590909090909,-0.8666666666666667,-0.10296507983724464
645.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.13068181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.6505681818181818,0.22727272727272727,0.5596590909090909,0.8333333333333334,1.2839826195965112
750.0,0.8693181818181818,0.17897727272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.3494318181818182,0.22727272727272727,0.4403409090909091,-0.43333333333333335,-0.5330132052821128
735.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.3494318181818182,0.22727272727272727,0.5596590909090909,-0.8,-0.10725706211688216
750.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,0.5333333333333333,-0.22632769922128143
705.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.23863636363636365,0.6846590909090909,0.3494318181818182,0.7727272727272727,0.5596590909090909,-0.36666666666666664,-0.09093903047944842
500.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.13068181818181818,0.11931818181818182,0.23863636363636365,0.3153409090909091,0.3494318181818182,0.7727272727272727,0.4403409090909091,1.0333333333333334,0.8638357998066484
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.7727272727272727,0.4403409090909091,0.1,1.2585706849111327
650.0,0.13068181818181818,0.17897727272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.6333333333333333,-0.3622263064517843
700.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.4403409090909091,-0.6333333333333333,-0.4477259930520881
730.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.4403409090909091,-0.26666666666666666,-0.2908774129120675
750.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.4403409090909091,-0.3,-0.22441542988876967
680.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.4403409090909091,-0.1,0.24162585388137556
710.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.4403409090909091,0.6333333333333333,0.3401714668168152
720.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.3153409090909091,0.3494318181818182,0.22727272727272727,0.4403409090909091,-0.4,-0.2772365583401502
750.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.5333333333333333,-0.3518575571821649
650.0,0.8693181818181818,0.8210227272727273,0.38920454545454547,0.13068181818181818,0.11931818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,0.7333333333333333,0.7591284301331152
695.0,0.13068181818181818,0.8210227272727273,0.13068181818181818,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.6333333333333333,-0.052523664332989835
750.0,0.8693181818181818,0.8210227272727273,0.1590909090909091,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,1.0333333333333334,0.5434669442998439
730.0,0.8693181818181818,0.8210227272727273,0.3210227272727273,0.8693181818181818,0.8806818181818182,0.7613636363636364,0.6846590909090909,0.6505681818181818,0.7727272727272727,0.5596590909090909,-0.3,-0.2080124085032243
